ReadDateTime,merchantId,PV,FV,Total
2023-08-31,545098,15793,10931,26724
2023-09-30,545098,15035,9833,24868
2023-10-31,545098,17104,11381,28485
2023-11-30,545098,15859,9863,25722
2023-12-31,545098,20123,11928,32051
2024-01-31,545098,16296,10863,27159
2024-02-29,545098,18826,12573,31399
2024-03-31,545098,19743,15437,35180
2024-04-30,545098,21313,13686,34999
2024-05-31,545098,19531,13754,33285
2023-05-31,560011,140,29,169
2023-06-30,560011,431394,67556,498950
2023-07-31,560011,426164,72287,498451
2023-08-31,560011,448321,76221,524542
2023-09-30,560011,391448,66317,457765
2023-10-31,560011,433886,69463,503349
2023-11-30,560011,412633,58589,471222
2023-12-31,560011,433381,63883,497264
2024-01-31,560011,446069,64221,510290
2024-02-29,560011,407466,69630,477096
2024-03-31,560011,432989,75881,508870
2024-04-30,560011,420174,67639,487813
2024-05-31,560011,502294,68167,570461
2023-05-31,560010,978,38,1016
2023-06-30,560010,79865,1798,81663
2023-07-31,560010,86343,2070,88413
2023-08-31,560010,91453,2262,93715
2023-09-30,560010,80509,2118,82627
2023-10-31,560010,79803,2218,82021
2023-11-30,560010,65251,1588,66839
2023-12-31,560010,59719,1302,61021
2024-01-31,560010,80232,1865,82097
2024-02-29,560010,73787,2126,75913
2024-03-31,560010,76065,2207,78272
2024-04-30,560010,73152,1728,74880
2024-05-31,560010,82115,2001,84116
2023-05-31,560014,11,11,22
2023-06-30,560014,374428,198156,572584
2023-07-31,560014,371015,207461,578476
2023-08-31,560014,371046,206220,577266
2023-09-30,560014,338480,191010,529490
2023-10-31,560014,368948,206639,575587
2023-11-30,560014,366609,187814,554423
2023-12-31,560014,347223,196731,543954
2024-01-31,560014,392784,200469,593253
2024-02-29,560014,406256,225938,632194
2024-03-31,560014,410828,242918,653746
2024-04-30,560014,394869,215757,610626
2024-05-31,560014,428931,231050,659981
2023-05-31,560013,24,9,33
2023-06-30,560013,353516,103905,457421
2023-07-31,560013,356311,108768,465079
2023-08-31,560013,355650,110235,465885
2023-09-30,560013,327441,98261,425702
2023-10-31,560013,368960,105922,474882
2023-11-30,560013,350903,93966,444869
2023-12-31,560013,367062,96108,463170
2024-01-31,560013,375413,98027,473440
2024-02-29,560013,330842,105120,435962
2024-03-31,560013,356361,113064,469425
2024-04-30,560013,348932,99171,448103
2024-05-31,560013,419750,106367,526117
2023-05-31,560012,3296,610,3906
2023-06-30,560012,440305,77358,517663
2023-07-31,560012,441328,82760,524088
2023-08-31,560012,446811,88463,535274
2023-09-30,560012,411470,78291,489761
2023-10-31,560012,461361,79734,541095
2023-11-30,560012,436973,69189,506162
2023-12-31,560012,454153,75209,529362
2024-01-31,560012,462458,75300,537758
2024-02-29,560012,425630,82704,508334
2024-03-31,560012,454474,87532,542006
2024-04-30,560012,439942,75101,515043
2024-05-31,560012,524207,78196,602403
2023-05-31,560007,4786,138,4924
2023-06-30,560007,257991,5228,263219
2023-07-31,560007,265336,5726,271062
2023-08-31,560007,275349,7118,282467
2023-09-30,560007,247657,6336,253993
2023-10-31,560007,279656,6876,286532
2023-11-30,560007,242298,5070,247368
2023-12-31,560007,204883,3765,208648
2024-01-31,560007,295863,5359,301222
2024-02-29,560007,270609,6190,276799
2024-03-31,560007,271593,6726,278319
2024-04-30,560007,255906,5549,261455
2024-05-31,560007,279089,6082,285171
2023-05-31,560006,40,2,42
2023-06-30,560006,536831,16855,553686
2023-07-31,560006,552308,18545,570853
2023-08-31,560006,552928,19369,572297
2023-09-30,560006,478089,17116,495205
2023-10-31,560006,289025,10923,299948
2023-05-31,550021,13,3,16
2023-06-30,550021,238882,80670,319552
2023-07-31,550021,218363,72315,290678
2023-08-31,550021,239072,80022,319094
2023-09-30,550021,217269,66987,284256
2023-10-31,550021,250656,78604,329260
2023-11-30,550021,233647,75972,309619
2023-12-31,550021,259511,90288,349799
2024-01-31,550021,246371,82204,328575
2024-02-29,550021,252065,76807,328872
2024-03-31,550021,250550,80235,330785
2024-04-30,550021,249936,73033,322969
2024-05-31,550021,257555,71619,329174
2023-05-31,550022,9,4,13
2023-06-30,550022,152481,57519,210000
2023-07-31,550022,139548,53119,192667
2023-08-31,550022,152379,68680,221059
2023-09-30,550022,139694,58519,198213
2023-10-31,550022,160398,75779,236177
2023-11-30,550022,155029,88367,243396
2023-12-31,550022,171490,89231,260721
2024-01-31,550022,161506,78265,239771
2024-02-29,550022,164897,83151,248048
2024-03-31,550022,170783,94712,265495
2024-04-30,550022,167516,93711,261227
2024-05-31,550022,172264,82254,254518
2023-05-31,552001,6,3,9
2023-06-30,552001,200150,117409,317559
2023-07-31,552001,180754,121295,302049
2023-08-31,552001,199750,128529,328279
2023-09-30,552001,174998,119047,294045
2023-10-31,552001,206769,133217,339986
2023-11-30,552001,182582,119611,302193
2023-12-31,552001,201000,128051,329051
2024-01-31,552001,225298,122819,348117
2024-02-29,552001,193327,133187,326514
2024-03-31,552001,215081,140602,355683
2024-04-30,552001,204891,126188,331079
2024-05-31,552001,241532,124582,366114
2023-05-31,550023,4,1,5
2023-06-30,550023,233932,93823,327755
2023-07-31,550023,210099,95721,305820
2023-08-31,550023,236672,99781,336453
2023-09-30,550023,203512,90830,294342
2023-10-31,550023,235434,105141,340575
2023-11-30,550023,209874,94635,304509
2023-12-31,550023,230288,99686,329974
2024-01-31,550023,246053,95698,341751
2024-02-29,550023,215697,102675,318372
2024-03-31,550023,234217,107254,341471
2024-04-30,550023,234021,98482,332503
2024-05-31,550023,270561,103958,374519
2023-05-31,550020,8,3,11
2023-06-30,550020,377394,80997,458391
2023-07-31,550020,340179,74296,414475
2023-08-31,550020,381803,81807,463610
2023-09-30,550020,345561,68897,414458
2023-10-31,550020,394080,81364,475444
2023-11-30,550020,376987,77862,454849
2023-12-31,550020,418112,90588,508700
2024-01-31,550020,394393,83639,478032
2024-02-29,550020,403303,77262,480565
2024-03-31,550020,406178,81142,487320
2024-04-30,550020,404839,75344,480183
2024-05-31,550020,423828,76063,499891
2023-05-31,550024,1,0,1
2023-06-30,550024,23758,2946,26704
2023-07-31,550024,19521,2807,22328
2023-08-31,550024,21855,7670,29525
2023-09-30,550024,19801,4926,24727
2023-10-31,550024,23637,5717,29354
2023-11-30,550024,22738,4446,27184
2023-12-31,550024,23014,3311,26325
2024-01-31,550024,22450,4263,26713
2024-02-29,550024,22731,4504,27235
2024-03-31,550024,23446,3417,26863
2024-04-30,550024,25688,3539,29227
2024-05-31,550024,23844,3175,27019
2023-05-31,552002,6,0,6
2023-06-30,552002,113471,88894,202365
2023-07-31,552002,100791,91869,192660
2023-08-31,552002,111057,97660,208717
2023-09-30,552002,98142,90751,188893
2023-10-31,552002,109754,100587,210341
2023-11-30,552002,98803,87411,186214
2023-12-31,552002,108567,91105,199672
2024-01-31,552002,120062,90604,210666
2024-02-29,552002,100709,99678,200387
2024-03-31,552002,113189,104681,217870
2024-04-30,552002,109534,94237,203771
2024-05-31,552002,133695,95938,229633
2023-05-31,545017,4,0,4
2023-06-30,545017,33142,2776,35918
2023-07-31,545017,30002,2708,32710
2023-08-31,545017,27729,2665,30394
2023-09-30,545017,26861,2815,29676
2023-10-31,545017,29054,3844,32898
2023-11-30,545017,31017,3590,34607
2023-12-31,545017,37833,4059,41892
2024-01-31,545017,36821,3234,40055
2024-02-29,545017,37157,3516,40673
2024-03-31,545017,39619,3865,43484
2024-04-30,545017,41249,3713,44962
2024-05-31,545017,38881,3995,42876
2023-06-30,570033,22101,4442,26543
2023-07-31,570033,21964,3019,24983
2023-08-31,570033,21860,3807,25667
2023-09-30,570033,19134,2950,22084
2023-10-31,570033,21840,4667,26507
2023-11-30,570033,23414,5860,29274
2023-12-31,570033,28283,8761,37044
2024-01-31,570033,25154,7063,32217
2024-02-29,570033,26927,7058,33985
2024-03-31,570033,23137,7902,31039
2024-04-30,570033,27212,4772,31984
2024-05-31,570033,27217,5807,33024
2023-05-31,570035,4,3,7
2023-06-30,570035,65347,19364,84711
2023-07-31,570035,62384,21433,83817
2023-08-31,570035,66087,25184,91271
2023-09-30,570035,53773,24085,77858
2023-10-31,570035,51847,28397,80244
2023-11-30,570035,54447,23364,77811
2023-12-31,570035,72404,26043,98447
2024-01-31,570035,66963,26491,93454
2024-02-29,570035,66777,30212,96989
2024-03-31,570035,68613,38099,106712
2024-04-30,570035,72111,33651,105762
2024-05-31,570035,74464,34398,108862
2023-05-31,570029,1,1,2
2023-06-30,570029,69452,17175,86627
2023-07-31,570029,62383,17445,79828
2023-08-31,570029,66175,18747,84922
2023-09-30,570029,58687,16954,75641
2023-10-31,570029,66452,21207,87659
2023-11-30,570029,68365,19169,87534
2023-12-31,570029,71751,22165,93916
2024-01-31,570029,65680,19254,84934
2024-02-29,570029,70578,20427,91005
2024-03-31,570029,71960,23570,95530
2024-04-30,570029,66505,21784,88289
2024-05-31,570029,73169,22412,95581
2023-05-31,560016,12,13,25
2023-06-30,560016,270248,207426,477674
2023-07-31,560016,280561,220311,500872
2023-08-31,560016,285821,222467,508288
2023-09-30,560016,253090,199721,452811
2023-10-31,560016,269800,211148,480948
2023-11-30,560016,252919,186736,439655
2023-12-31,560016,246973,193852,440825
2024-01-31,560016,268395,194110,462505
2024-02-29,560016,274192,214123,488315
2024-03-31,560016,274747,227767,502514
2024-04-30,560016,253526,196587,450113
2024-05-31,560016,282295,211355,493650
2023-05-31,545107,0,1,1
2023-06-30,545107,76637,119712,196349
2023-07-31,545107,72997,105268,178265
2023-08-31,545107,75589,97079,172668
2023-09-30,545107,73232,87185,160417
2023-10-31,545107,79882,117761,197643
2023-11-30,545107,78671,101131,179802
2023-12-31,545107,95401,126972,222373
2024-01-31,545107,90691,133982,224673
2024-02-29,545107,89961,130217,220178
2024-03-31,545107,98523,145405,243928
2024-04-30,545107,93521,149703,243224
2024-05-31,545107,97176,137595,234771
2023-05-31,545018,3,0,3
2023-06-30,545018,43634,5587,49221
2023-07-31,545018,38664,5178,43842
2023-08-31,545018,39206,5196,44402
2023-09-30,545018,34670,4745,39415
2023-10-31,545018,36423,6045,42468
2023-11-30,545018,40860,5924,46784
2023-12-31,545018,40527,7043,47570
2024-01-31,545018,40421,7757,48178
2024-02-29,545018,39739,8098,47837
2024-03-31,545018,40417,7310,47727
2024-04-30,545018,45172,6373,51545
2024-05-31,545018,44314,6541,50855
2023-05-31,552004,26,41,67
2023-06-30,552004,210417,274252,484669
2023-07-31,552004,189335,258212,447547
2023-08-31,552004,220040,276206,496246
2023-09-30,552004,210775,248665,459440
2023-10-31,552004,397543,286276,683819
2023-11-30,552004,274291,270226,544517
2023-12-31,552004,265992,276526,542518
2024-01-31,552004,273066,247480,520546
2024-02-29,552004,229400,270904,500304
2024-03-31,552004,238756,282578,521334
2024-04-30,552004,203209,225829,429038
2024-05-31,552004,251294,260289,511583
2023-05-31,545010,7,1,8
2023-06-30,545010,29828,6770,36598
2023-07-31,545010,30572,4686,35258
2023-08-31,545010,32747,5396,38143
2023-09-30,545010,24096,3719,27815
2023-10-31,545010,24522,4173,28695
2023-11-30,545010,26623,4456,31079
2023-12-31,545010,33513,6253,39766
2024-01-31,545010,31296,7038,38334
2024-02-29,545010,32062,10825,42887
2024-03-31,545010,28082,9610,37692
2024-04-30,545010,29397,8889,38286
2024-05-31,545010,28849,12168,41017
2023-05-31,545016,1,0,1
2023-06-30,545016,11935,980,12915
2023-07-31,545016,9089,829,9918
2023-08-31,545016,9339,818,10157
2023-09-30,545016,9306,879,10185
2023-10-31,545016,10675,1193,11868
2023-11-30,545016,10687,1154,11841
2023-12-31,545016,12869,1203,14072
2024-01-31,545016,12387,857,13244
2024-02-29,545016,12323,892,13215
2024-03-31,545016,12968,986,13954
2024-04-30,545016,13062,1006,14068
2024-05-31,545016,13100,1111,14211
2023-06-30,545011,9139,2372,11511
2023-07-31,545011,6474,1926,8400
2023-08-31,545011,5849,1766,7615
2023-09-30,545011,4911,1442,6353
2023-10-31,545011,5764,2242,8006
2023-11-30,545011,5432,1611,7043
2023-12-31,545011,6200,1857,8057
2024-01-31,545011,6266,1854,8120
2024-02-29,545011,7038,1917,8955
2024-03-31,545011,7681,2013,9694
2024-04-30,545011,11308,1929,13237
2024-05-31,545011,8837,2062,10899
2023-05-31,545012,1,1,2
2023-06-30,545012,20396,3978,24374
2023-07-31,545012,15290,2983,18273
2023-08-31,545012,15855,3122,18977
2023-09-30,545012,13979,2894,16873
2023-10-31,545012,16385,4427,20812
2023-11-30,545012,15790,3967,19757
2023-12-31,545012,17734,4131,21865
2024-01-31,545012,17047,3360,20407
2024-02-29,545012,18768,3529,22297
2024-03-31,545012,23206,4884,28090
2024-04-30,545012,21490,5300,26790
2024-05-31,545012,17418,4477,21895
2023-06-30,545014,12560,8444,21004
2023-07-31,545014,10871,2489,13360
2023-08-31,545014,10192,2612,12804
2023-09-30,545014,8680,2798,11478
2023-10-31,545014,9487,3248,12735
2023-11-30,545014,9419,3695,13114
2023-12-31,545014,10467,4968,15435
2024-01-31,545014,10409,5008,15417
2024-02-29,545014,11465,5680,17145
2024-03-31,545014,15038,7164,22202
2024-04-30,545014,16617,6137,22754
2024-05-31,545014,11682,8066,19748
2023-05-31,545013,1,1,2
2023-06-30,545013,14891,8922,23813
2023-07-31,545013,11503,6996,18499
2023-08-31,545013,10459,8376,18835
2023-09-30,545013,8900,7553,16453
2023-10-31,545013,10603,8828,19431
2023-11-30,545013,10785,7480,18265
2023-12-31,545013,11834,9213,21047
2024-01-31,545013,9659,10001,19660
2024-02-29,545013,11659,10535,22194
2024-03-31,545013,12487,11552,24039
2024-04-30,545013,13463,9446,22909
2024-05-31,545013,11053,11316,22369
2023-05-31,545015,0,1,1
2023-06-30,545015,13069,3219,16288
2023-07-31,545015,12410,867,13277
2023-08-31,545015,11972,796,12768
2023-09-30,545015,9653,1048,10701
2023-10-31,545015,9646,1527,11173
2023-11-30,545015,9176,1557,10733
2023-12-31,545015,11054,2063,13117
2024-01-31,545015,11377,1787,13164
2024-02-29,545015,12571,3043,15614
2024-03-31,545015,15147,3834,18981
2024-04-30,545015,15985,3287,19272
2024-05-31,545015,11753,2807,14560
2023-05-31,520039,1,0,1
2023-06-30,520039,124246,56778,181024
2023-07-31,520039,106748,42414,149162
2023-08-31,520039,106248,38356,144604
2023-09-30,520039,89188,33046,122234
2023-10-31,520039,106482,38643,145125
2023-11-30,520039,124056,36203,160259
2023-12-31,520039,133954,42185,176139
2024-01-31,520039,116430,39732,156162
2024-02-29,520039,134737,45833,180570
2024-03-31,520039,125927,51333,177260
2024-04-30,520039,138043,46811,184854
2024-05-31,520039,124174,42857,167031
2023-05-31,536003,14,40,54
2023-06-30,536003,27747,56233,83980
2023-07-31,536003,26313,58229,84542
2023-08-31,536003,26795,61327,88122
2023-09-30,536003,25692,55287,80979
2023-10-31,536003,28549,66129,94678
2023-11-30,536003,28336,58165,86501
2023-12-31,536003,29490,63797,93287
2024-01-31,536003,27681,57447,85128
2024-02-29,536003,28422,65847,94269
2024-03-31,536003,28905,66870,95775
2024-04-30,536003,28113,62817,90930
2024-05-31,536003,29911,62074,91985
2023-05-31,520038,1,1,2
2023-06-30,520038,102355,65214,167569
2023-07-31,520038,95395,73677,169072
2023-08-31,520038,99557,78263,177820
2023-09-30,520038,93590,66198,159788
2023-10-31,520038,111315,81459,192774
2023-11-30,520038,128088,73962,202050
2023-12-31,520038,131856,88223,220079
2024-01-31,520038,111139,76076,187215
2024-02-29,520038,140565,79035,219600
2024-03-31,520038,139422,84314,223736
2024-04-30,520038,139347,78619,217966
2024-05-31,520038,126779,85945,212724
2023-06-30,520037,82406,21754,104160
2023-07-31,520037,73332,16128,89460
2023-08-31,520037,73020,18644,91664
2023-09-30,520037,58680,20599,79279
2023-10-31,520037,77971,16524,94495
2023-11-30,520037,82810,19719,102529
2023-12-31,520037,84064,18605,102669
2024-01-31,520037,68244,15767,84011
2024-02-29,520037,82320,18454,100774
2024-03-31,520037,80945,18234,99179
2024-04-30,520037,98372,12070,110442
2024-05-31,520037,85159,14679,99838
2023-05-31,540003,371,19,390
2023-06-30,540003,1438281,380482,1818763
2023-07-31,540003,1311147,387693,1698840
2023-08-31,540003,1408369,410629,1818998
2023-09-30,540003,1293116,368393,1661509
2023-10-31,540003,1347567,427228,1774795
2023-11-30,540003,1565620,378683,1944303
2023-12-31,540003,1710742,428008,2138750
2024-01-31,540003,1496213,392778,1888991
2024-02-29,540003,1403496,416382,1819878
2024-03-31,540003,1465042,429826,1894868
2024-04-30,540003,1439179,388707,1827886
2024-05-31,540003,1653664,395722,2049386
2023-05-31,540002,3,1,4
2023-06-30,540002,204948,45917,250865
2023-07-31,540002,181814,41320,223134
2023-08-31,540002,220527,44832,265359
2023-09-30,540002,186693,40801,227494
2023-10-31,540002,216158,46997,263155
2023-11-30,540002,222889,42514,265403
2023-12-31,540002,260884,48632,309516
2024-01-31,540002,223398,47046,270444
2024-02-29,540002,215666,47878,263544
2024-03-31,540002,227485,49924,277409
2024-04-30,540002,216838,45487,262325
2024-05-31,540002,231458,47372,278830
2023-05-31,540001,102,0,102
2023-06-30,540001,1355394,788,1356182
2023-07-31,540001,1329466,739,1330205
2023-08-31,540001,1456104,833,1456937
2023-09-30,540001,1287293,776,1288069
2023-10-31,540001,1455504,831,1456335
2023-11-30,540001,1390027,863,1390890
2023-12-31,540001,1449840,1015,1450855
2024-01-31,540001,1437871,941,1438812
2024-02-29,540001,1400751,1203,1401954
2024-03-31,540001,1376890,882,1377772
2024-04-30,540001,1376001,778,1376779
2024-05-31,540001,1405824,727,1406551
2023-05-31,540004,2,9,11
2023-06-30,540004,87409,99401,186810
2023-07-31,540004,101376,102900,204276
2023-08-31,540004,82588,108427,191015
2023-09-30,540004,58776,94865,153641
2023-10-31,540004,77052,106087,183139
2023-11-30,540004,87506,99184,186690
2023-12-31,540004,103447,110758,214205
2024-01-31,540004,86891,96868,183759
2024-02-29,540004,74098,108369,182467
2024-03-31,540004,77870,109529,187399
2024-04-30,540004,75512,101781,177293
2024-05-31,540004,95461,106408,201869
2023-05-31,536034,18,26,44
2023-06-30,536034,59759,115189,174948
2023-07-31,536034,91315,123013,214328
2023-08-31,536034,95717,130072,225789
2023-09-30,536034,76554,118486,195040
2023-10-31,536034,87797,138461,226258
2023-11-30,536034,104442,115280,219722
2023-12-31,536034,117714,141284,258998
2024-01-31,536034,110742,132547,243289
2024-02-29,536034,121730,146960,268690
2024-03-31,536034,115101,151726,266827
2024-04-30,536034,118720,143040,261760
2024-05-31,536034,117038,148357,265395
2023-05-31,536015,15,17,32
2023-06-30,536015,77842,158737,236579
2023-07-31,536015,73448,154220,227668
2023-08-31,536015,79579,162886,242465
2023-09-30,536015,80170,139815,219985
2023-10-31,536015,86945,168236,255181
2023-11-30,536015,93092,153298,246390
2023-12-31,536015,95575,185924,281499
2024-01-31,536015,89211,183555,272766
2024-02-29,536015,91953,189334,281287
2024-03-31,536015,90720,192642,283362
2024-04-30,536015,83663,174781,258444
2024-05-31,536015,94258,184427,278685
2023-05-31,536020,18,16,34
2023-06-30,536020,51445,109892,161337
2023-07-31,536020,47632,108671,156303
2023-08-31,536020,49205,113922,163127
2023-09-30,536020,47024,103884,150908
2023-10-31,536020,54615,118510,173125
